date,location,latitude,longitude,zone,kota_adm,population_density,day_of_week,day_of_month,month,year,day_of_year,is_weekend,season,weather,temperature_c,humidity_pct,rainfall_mm,event_name,event_visitors,has_event,volume_kg,organic_kg,anorganic_kg,recyclable_kg
2024-05-20,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,0,20,5,2024,141,0,Kemarau,Hujan Lebat,31.5,68.7,0.0,Tidak Ada,0,0,222620.46,128093.33,94527.13,31080.33
2024-05-20,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,0,20,5,2024,141,0,Kemarau,Hujan Lebat,33.5,73.5,0.0,Jakarta Marathon,25946,1,687341.5,439036.67,248304.83,120746.77
2024-05-20,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,0,20,5,2024,141,0,Kemarau,Hujan Lebat,35.5,58.2,3.3,Tidak Ada,0,0,277259.98,174863.72,102396.27,59961.61
2024-05-20,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,0,20,5,2024,141,0,Kemarau,Hujan Lebat,33.6,74.5,0.0,Jakarta Marathon,25946,1,360847.01,201602.52,159244.49,66151.95
2024-05-20,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,0,20,5,2024,141,0,Kemarau,Hujan Lebat,30.0,74.0,7.8,Jakarta Marathon,25946,1,1033273.49,662392.79,370880.71,188547.75
2024-05-20,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,0,20,5,2024,141,0,Kemarau,Hujan Lebat,34.0,63.3,2.5,Tidak Ada,0,0,13055.4,8264.92,4790.48,2017.31
2024-05-21,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,1,21,5,2024,142,0,Kemarau,Hujan Sedang,31.2,59.2,4.3,Tidak Ada,0,0,242932.62,147357.5,95575.12,53089.7
2024-05-21,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,1,21,5,2024,142,0,Kemarau,Hujan Sedang,30.6,60.0,0.0,Tidak Ada,0,0,632096.08,394534.59,237561.5,120025.3
2024-05-21,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,1,21,5,2024,142,0,Kemarau,Hujan Sedang,33.2,70.7,12.3,Tidak Ada,0,0,480539.21,270652.95,209886.25,100940.73
2024-05-21,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,1,21,5,2024,142,0,Kemarau,Hujan Sedang,27.6,64.3,9.6,Tidak Ada,0,0,180511.86,113994.22,66517.64,30652.55
2024-05-21,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,1,21,5,2024,142,0,Kemarau,Hujan Sedang,29.4,61.1,2.9,Tidak Ada,0,0,269466.83,151078.7,118388.13,36109.05
2024-05-21,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,1,21,5,2024,142,0,Kemarau,Hujan Sedang,32.2,74.3,7.2,Tidak Ada,0,0,351806.28,215766.24,136040.04,59605.62
2024-05-21,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,1,21,5,2024,142,0,Kemarau,Hujan Sedang,35.6,59.2,0.5,Tidak Ada,0,0,314884.42,186475.69,128408.73,48928.99
2024-05-21,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,1,21,5,2024,142,0,Kemarau,Hujan Sedang,30.9,76.1,1.9,Tidak Ada,0,0,439602.41,244781.6,194820.81,89550.48
2024-05-21,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,1,21,5,2024,142,0,Kemarau,Hujan Sedang,35.6,58.1,10.5,Tidak Ada,0,0,497977.94,321161.25,176816.69,79509.62
2024-05-21,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,1,21,5,2024,142,0,Kemarau,Hujan Sedang,34.6,74.5,2.4,Tidak Ada,0,0,737666.24,445538.81,292127.43,100471.17
2024-05-21,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,1,21,5,2024,142,0,Kemarau,Hujan Sedang,30.7,71.2,14.5,Tidak Ada,0,0,335694.68,196192.85,139501.83,52084.38
2024-05-21,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,1,21,5,2024,142,0,Kemarau,Hujan Sedang,27.0,77.3,14.5,Tidak Ada,0,0,270047.43,150576.65,119470.78,34505.73
2024-05-21,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,1,21,5,2024,142,0,Kemarau,Hujan Sedang,33.2,67.0,0.0,Tidak Ada,0,0,469288.1,303258.61,166029.49,93388.97
2024-05-21,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,1,21,5,2024,142,0,Kemarau,Hujan Sedang,32.7,77.6,9.4,Tidak Ada,0,0,379167.64,237322.38,141845.25,72955.77
2024-05-21,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,1,21,5,2024,142,0,Kemarau,Hujan Sedang,33.0,56.0,6.7,Tidak Ada,0,0,176516.26,109319.61,67196.65,22092.7
2024-05-21,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,1,21,5,2024,142,0,Kemarau,Hujan Sedang,33.6,59.4,16.0,Tidak Ada,0,0,446304.18,259430.14,186874.04,58935.47
2024-05-21,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,1,21,5,2024,142,0,Kemarau,Hujan Sedang,27.5,65.5,0.0,Tidak Ada,0,0,235276.33,148114.49,87161.84,45762.76
2024-05-21,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,1,21,5,2024,142,0,Kemarau,Hujan Sedang,32.0,66.1,4.7,Tidak Ada,0,0,424974.47,261366.41,163608.06,66495.64
2024-05-21,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,1,21,5,2024,142,0,Kemarau,Hujan Sedang,32.2,73.5,8.1,Tidak Ada,0,0,735240.48,436808.74,298431.75,117968.27
2024-05-21,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,1,21,5,2024,142,0,Kemarau,Hujan Sedang,30.8,75.2,5.4,Tidak Ada,0,0,14089.6,8788.89,5300.71,2423.65
2024-05-22,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,2,22,5,2024,143,0,Kemarau,Berawan,30.5,76.4,2.9,Tidak Ada,0,0,208648.78,114761.79,93887.0,28907.72
2024-05-22,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,2,22,5,2024,143,0,Kemarau,Berawan,30.6,57.1,0.2,Tidak Ada,0,0,414790.55,252224.06,162566.49,61044.18
2024-05-22,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,2,22,5,2024,143,0,Kemarau,Berawan,31.2,61.8,0.0,Tidak Ada,0,0,443664.33,276503.67,167160.66,53388.19
2024-05-22,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,2,22,5,2024,143,0,Kemarau,Berawan,35.2,56.0,6.7,Tidak Ada,0,0,150608.44,91707.11,58901.33,22248.87
2024-05-22,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,2,22,5,2024,143,0,Kemarau,Berawan,34.2,61.0,0.0,Tidak Ada,0,0,179758.98,101104.32,78654.66,38763.51
2024-05-22,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,2,22,5,2024,143,0,Kemarau,Berawan,35.1,77.8,3.3,Tidak Ada,0,0,321042.13,204959.69,116082.45,57813.22
2024-05-22,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,2,22,5,2024,143,0,Kemarau,Berawan,29.1,74.1,3.3,Tidak Ada,0,0,220854.49,130339.05,90515.44,45006.3
2024-05-22,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,2,22,5,2024,143,0,Kemarau,Berawan,34.2,69.5,2.5,Tidak Ada,0,0,335360.78,216551.52,118809.26,67950.99
2024-05-22,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,2,22,5,2024,143,0,Kemarau,Berawan,29.3,66.9,0.0,Tidak Ada,0,0,377832.92,230375.08,147457.83,65177.37
2024-05-22,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,2,22,5,2024,143,0,Kemarau,Berawan,32.6,72.2,3.0,Tidak Ada,0,0,734869.29,470127.93,264741.35,122236.74
2024-05-22,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,2,22,5,2024,143,0,Kemarau,Berawan,31.3,56.0,8.6,Tidak Ada,0,0,281022.84,165555.33,115467.51,41393.52
2024-05-22,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,2,22,5,2024,143,0,Kemarau,Berawan,29.3,55.1,2.0,Tidak Ada,0,0,253075.72,157798.09,95277.63,37490.41
2024-05-22,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,2,22,5,2024,143,0,Kemarau,Berawan,28.0,75.6,3.5,Tidak Ada,0,0,336906.04,203242.02,133664.02,72843.19
2024-05-22,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,2,22,5,2024,143,0,Kemarau,Berawan,33.0,67.5,8.2,Tidak Ada,0,0,287679.47,184302.25,103377.22,50957.21
2024-05-22,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,2,22,5,2024,143,0,Kemarau,Berawan,29.2,58.6,6.2,Tidak Ada,0,0,144547.72,87035.94,57511.77,29894.79
2024-05-22,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,2,22,5,2024,143,0,Kemarau,Berawan,28.0,71.1,0.0,Tidak Ada,0,0,392881.39,225462.45,167418.94,83687.28
2024-05-22,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,2,22,5,2024,143,0,Kemarau,Berawan,34.9,55.1,2.2,Tidak Ada,0,0,197606.83,127680.0,69926.83,32910.83
2024-05-22,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,2,22,5,2024,143,0,Kemarau,Berawan,32.0,72.4,6.2,Tidak Ada,0,0,266299.92,170663.67,95636.26,31985.82
2024-05-22,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,2,22,5,2024,143,0,Kemarau,Berawan,32.0,57.7,0.0,Tidak Ada,0,0,543077.44,303259.78,239817.66,82897.16
2024-05-22,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,2,22,5,2024,143,0,Kemarau,Berawan,30.9,74.3,3.9,Tidak Ada,0,0,9240.97,5344.37,3896.6,1125.95
2024-05-23,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,3,23,5,2024,144,0,Kemarau,Cerah,33.9,76.8,0.0,Tidak Ada,0,0,204545.34,128634.61,75910.72,28099.49
2024-05-23,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,3,23,5,2024,144,0,Kemarau,Cerah,27.5,56.7,0.0,Tidak Ada,0,0,415420.62,257916.88,157503.73,69523.71
2024-05-23,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,3,23,5,2024,144,0,Kemarau,Cerah,30.5,56.5,12.6,Tidak Ada,0,0,386657.54,237700.57,148956.97,69381.67
2024-05-23,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,3,23,5,2024,144,0,Kemarau,Cerah,27.0,58.7,8.6,Tidak Ada,0,0,131037.47,82799.77,48237.7,19033.31
2024-05-23,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,3,23,5,2024,144,0,Kemarau,Cerah,31.7,74.0,2.8,Tidak Ada,0,0,187404.15,104987.44,82416.72,38496.74
2024-05-23,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,3,23,5,2024,144,0,Kemarau,Cerah,28.2,75.0,0.5,Tidak Ada,0,0,322422.39,202249.85,120172.54,46108.13
2024-05-23,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,3,23,5,2024,144,0,Kemarau,Cerah,33.8,65.2,4.2,Tidak Ada,0,0,221551.05,140847.98,80703.07,47955.18
2024-05-23,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,3,23,5,2024,144,0,Kemarau,Cerah,28.8,75.0,0.0,Tidak Ada,0,0,296039.78,184267.67,111772.11,57604.52
2024-05-23,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,3,23,5,2024,144,0,Kemarau,Cerah,28.4,59.7,11.6,Tidak Ada,0,0,374306.32,223518.24,150788.09,65250.31
2024-05-23,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,3,23,5,2024,144,0,Kemarau,Cerah,29.6,76.0,0.0,Tidak Ada,0,0,800137.07,441504.58,358632.49,159771.2
2024-05-23,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,3,23,5,2024,144,0,Kemarau,Cerah,29.0,58.7,10.5,Tidak Ada,0,0,315683.81,181440.53,134243.28,55510.24
2024-05-23,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,3,23,5,2024,144,0,Kemarau,Cerah,35.9,58.4,8.8,Tidak Ada,0,0,198971.13,121178.67,77792.46,32496.89
2024-05-23,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,3,23,5,2024,144,0,Kemarau,Cerah,33.5,70.1,1.1,Tidak Ada,0,0,393098.35,231752.91,161345.45,85487.09
2024-05-23,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,3,23,5,2024,144,0,Kemarau,Cerah,27.9,68.1,5.3,Tidak Ada,0,0,279838.16,174875.39,104962.77,37664.04
2024-05-23,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,3,23,5,2024,144,0,Kemarau,Cerah,34.0,76.6,1.1,Tidak Ada,0,0,132064.36,75413.37,56650.99,20417.37
2024-05-23,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,3,23,5,2024,144,0,Kemarau,Cerah,34.4,63.2,0.0,Tidak Ada,0,0,394852.61,252016.0,142836.61,50640.18
2024-05-23,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,3,23,5,2024,144,0,Kemarau,Cerah,33.0,76.9,0.0,Tidak Ada,0,0,196268.86,124070.2,72198.66,24360.57
2024-05-23,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,3,23,5,2024,144,0,Kemarau,Cerah,35.4,76.8,9.9,Tidak Ada,0,0,313780.98,191812.56,121968.42,47030.62
2024-05-23,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,3,23,5,2024,144,0,Kemarau,Cerah,32.9,67.7,5.8,Tidak Ada,0,0,632090.22,386349.85,245740.37,106469.18
2024-05-23,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,3,23,5,2024,144,0,Kemarau,Cerah,28.5,65.1,5.3,Tidak Ada,0,0,10216.33,6110.29,4106.04,1267.6
2024-05-24,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,4,24,5,2024,145,0,Kemarau,Hujan Ringan,30.0,65.8,8.4,Tidak Ada,0,0,261408.42,156303.39,105105.03,47465.03
2024-05-24,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,4,24,5,2024,145,0,Kemarau,Hujan Ringan,28.5,55.5,4.9,Tidak Ada,0,0,481412.17,285653.39,195758.78,59871.39
2024-05-24,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,4,24,5,2024,145,0,Kemarau,Hujan Ringan,27.7,64.3,9.0,Tidak Ada,0,0,410425.34,247998.63,162426.7,69496.37
2024-05-24,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,4,24,5,2024,145,0,Kemarau,Hujan Ringan,28.6,77.1,0.0,Tidak Ada,0,0,151274.52,86280.61,64993.91,30866.85
2024-05-24,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,4,24,5,2024,145,0,Kemarau,Hujan Ringan,33.9,66.6,1.6,Tidak Ada,0,0,224656.51,137686.69,86969.82,43478.9
2024-05-24,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,4,24,5,2024,145,0,Kemarau,Hujan Ringan,30.6,68.9,17.7,Tidak Ada,0,0,374831.29,228199.48,146631.81,46081.55
2024-05-24,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,4,24,5,2024,145,0,Kemarau,Hujan Ringan,29.6,63.3,5.2,Tidak Ada,0,0,276427.66,170141.49,106286.18,60596.63
2024-05-24,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,4,24,5,2024,145,0,Kemarau,Hujan Ringan,34.0,64.3,0.0,Tidak Ada,0,0,357465.18,226489.87,130975.31,51324.57
2024-05-24,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,4,24,5,2024,145,0,Kemarau,Hujan Ringan,30.7,56.6,9.4,Tidak Ada,0,0,477894.61,280660.27,197234.34,81844.96
2024-05-24,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,4,24,5,2024,145,0,Kemarau,Hujan Ringan,32.2,70.2,2.3,Tidak Ada,0,0,720686.63,425566.96,295119.68,129213.23
2024-05-24,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,4,24,5,2024,145,0,Kemarau,Hujan Ringan,34.7,55.2,0.0,Tidak Ada,0,0,320304.19,186165.54,134138.65,51218.11
2024-05-24,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,4,24,5,2024,145,0,Kemarau,Hujan Ringan,29.1,75.3,10.7,Tidak Ada,0,0,309099.99,182265.75,126834.24,44418.53
2024-05-24,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,4,24,5,2024,145,0,Kemarau,Hujan Ringan,28.3,65.3,0.0,Tidak Ada,0,0,305385.2,181666.86,123718.34,57088.42
2024-05-24,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,4,24,5,2024,145,0,Kemarau,Hujan Ringan,30.4,68.9,3.6,Tidak Ada,0,0,332159.3,191075.56,141083.74,51791.96
2024-05-24,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,4,24,5,2024,145,0,Kemarau,Hujan Ringan,31.0,74.9,0.0,Tidak Ada,0,0,159749.91,100351.54,59398.36,30438.52
2024-05-24,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,4,24,5,2024,145,0,Kemarau,Hujan Ringan,28.1,60.3,14.5,Tidak Ada,0,0,522739.75,289293.99,233445.76,114307.13
2024-05-24,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,4,24,5,2024,145,0,Kemarau,Hujan Ringan,27.8,57.4,0.6,Tidak Ada,0,0,215456.88,123342.63,92114.26,29733.27
2024-05-24,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,4,24,5,2024,145,0,Kemarau,Hujan Ringan,33.2,55.4,6.9,Tidak Ada,0,0,361281.7,213061.51,148220.19,60691.61
2024-05-24,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,4,24,5,2024,145,0,Kemarau,Hujan Ringan,31.8,57.9,5.5,Tidak Ada,0,0,545606.11,328549.27,217056.84,84168.12
2024-05-24,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,4,24,5,2024,145,0,Kemarau,Hujan Ringan,33.6,58.6,3.6,Tidak Ada,0,0,10416.09,5897.99,4518.1,1446.12
2024-05-25,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,5,25,5,2024,146,1,Kemarau,Cerah,34.8,72.7,2.9,Tidak Ada,0,0,246983.52,141870.97,105112.55,50159.32
2024-05-25,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,5,25,5,2024,146,1,Kemarau,Cerah,35.5,74.0,1.7,Tidak Ada,0,0,520161.71,333875.04,186286.67,93660.81
2024-05-25,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,5,25,5,2024,146,1,Kemarau,Cerah,32.4,62.3,12.1,Tidak Ada,0,0,573442.74,335382.21,238060.53,77947.35
2024-05-25,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,5,25,5,2024,146,1,Kemarau,Cerah,32.9,72.6,4.0,Tidak Ada,0,0,170802.4,98872.14,71930.26,22359.91
2024-05-25,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,5,25,5,2024,146,1,Kemarau,Cerah,29.9,75.0,6.8,Tidak Ada,0,0,223523.11,143085.54,80437.57,46445.67
2024-05-25,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,5,25,5,2024,146,1,Kemarau,Cerah,32.7,69.0,0.0,Tidak Ada,0,0,326997.69,201073.32,125924.37,49977.71
2024-05-25,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,5,25,5,2024,146,1,Kemarau,Cerah,31.9,65.2,8.4,Tidak Ada,0,0,218321.98,132052.04,86269.94,39221.23
2024-05-25,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,5,25,5,2024,146,1,Kemarau,Cerah,33.8,66.5,1.8,Tidak Ada,0,0,431015.4,244318.68,186696.72,79417.86
2024-05-25,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,5,25,5,2024,146,1,Kemarau,Cerah,34.3,57.5,3.3,Tidak Ada,0,0,487613.91,309496.71,178117.2,103093.11
2024-05-25,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,5,25,5,2024,146,1,Kemarau,Cerah,30.5,67.6,0.0,Tidak Ada,0,0,894344.48,513896.57,380447.91,149954.33
2024-05-25,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,5,25,5,2024,146,1,Kemarau,Cerah,30.9,75.6,7.9,Tidak Ada,0,0,379237.65,228347.87,150889.78,76696.77
2024-05-25,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,5,25,5,2024,146,1,Kemarau,Cerah,28.8,58.8,10.7,Tidak Ada,0,0,260404.19,148356.28,112047.91,43726.64
2024-05-25,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,5,25,5,2024,146,1,Kemarau,Cerah,31.8,68.4,14.7,Tidak Ada,0,0,442777.51,273197.98,169579.54,94294.16
2024-05-25,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,5,25,5,2024,146,1,Kemarau,Cerah,34.4,67.0,0.6,Tidak Ada,0,0,360299.86,212573.5,147726.36,78427.38
2024-05-25,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,5,25,5,2024,146,1,Kemarau,Cerah,28.7,76.1,5.6,Tidak Ada,0,0,161134.26,93381.79,67752.47,32120.62
2024-05-25,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,5,25,5,2024,146,1,Kemarau,Cerah,31.7,57.6,2.2,Tidak Ada,0,0,463834.99,292946.52,170888.47,72984.89
2024-05-25,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,5,25,5,2024,146,1,Kemarau,Cerah,28.6,63.3,5.1,Tidak Ada,0,0,298300.87,187742.92,110557.94,55084.41
2024-05-25,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,5,25,5,2024,146,1,Kemarau,Cerah,29.7,71.8,4.3,Tidak Ada,0,0,351473.5,212874.74,138598.76,51162.06
2024-05-25,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,5,25,5,2024,146,1,Kemarau,Cerah,28.3,64.8,7.5,Tidak Ada,0,0,754174.28,475848.52,278325.76,148320.15
2024-05-25,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,5,25,5,2024,146,1,Kemarau,Cerah,31.8,59.1,0.1,Tidak Ada,0,0,11073.67,7053.11,4020.56,1852.5
2024-05-26,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,6,26,5,2024,147,1,Kemarau,Cerah,32.7,56.3,0.0,Tidak Ada,0,0,250638.62,153841.0,96797.62,36515.14
2024-05-26,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,6,26,5,2024,147,1,Kemarau,Cerah,31.0,65.3,0.0,Tidak Ada,0,0,526899.38,321253.03,205646.36,98837.96
2024-05-26,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,6,26,5,2024,147,1,Kemarau,Cerah,35.1,72.8,0.4,Tidak Ada,0,0,584204.8,356553.01,227651.79,89805.55
2024-05-26,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,6,26,5,2024,147,1,Kemarau,Cerah,30.3,62.9,0.0,Tidak Ada,0,0,191019.26,116440.58,74578.68,30585.77
2024-05-26,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,6,26,5,2024,147,1,Kemarau,Cerah,27.6,69.7,13.4,Tidak Ada,0,0,202932.46,128494.06,74438.4,37940.31
2024-05-26,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,6,26,5,2024,147,1,Kemarau,Cerah,31.1,59.4,0.0,Tidak Ada,0,0,407506.75,251844.55,155662.2,58307.26
2024-05-26,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,6,26,5,2024,147,1,Kemarau,Cerah,31.0,62.7,0.4,Tidak Ada,0,0,269645.12,158091.43,111553.69,59200.06
2024-05-26,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,6,26,5,2024,147,1,Kemarau,Cerah,33.8,58.9,3.8,Tidak Ada,0,0,393816.21,254470.87,139345.34,72263.7
2024-05-26,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,6,26,5,2024,147,1,Kemarau,Cerah,29.7,77.6,0.0,Tidak Ada,0,0,387615.77,245043.19,142572.58,46561.83
